config_id,label,group,case_id,difficulty,mode,called_tools,h,a,n_checks,error_type,n_configs,n_configs_expected,missing_config_ids
qwen35-4b-t,Qwen3.5-4B (T),General-Purpose,st_strv_011,easy,correct_only,validate_str_fields,1,1.0,1,correct,18,28,ax-light|dragon-llama-fin|exaone-1.2b|exaone-32b|gemma-4-e4b|hermes-3-8b|llama-3.2-3b|phi-4-mini|qwen35-4b-nt|xlam-3b
qwen35-4b-t,Qwen3.5-4B (T),General-Purpose,st_strv_012,easy,correct_only,validate_str_fields,1,1.0,1,correct,18,28,ax-light|dragon-llama-fin|exaone-1.2b|exaone-32b|gemma-4-e4b|hermes-3-8b|llama-3.2-3b|phi-4-mini|qwen35-4b-nt|xlam-3b
qwen35-4b-t,Qwen3.5-4B (T),General-Purpose,st_strv_013,easy,correct_only,validate_str_fields,1,1.0,1,correct,18,28,ax-light|dragon-llama-fin|exaone-1.2b|exaone-32b|gemma-4-e4b|hermes-3-8b|llama-3.2-3b|phi-4-mini|qwen35-4b-nt|xlam-3b
qwen35-4b-t,Qwen3.5-4B (T),General-Purpose,st_strv_014,easy,correct_only,validate_str_fields,1,1.0,1,correct,18,28,ax-light|dragon-llama-fin|exaone-1.2b|exaone-32b|gemma-4-e4b|hermes-3-8b|llama-3.2-3b|phi-4-mini|qwen35-4b-nt|xlam-3b
qwen35-4b-t,Qwen3.5-4B (T),General-Purpose,st_strv_015,easy,correct_only,validate_str_fields,1,1.0,1,correct,18,28,ax-light|dragon-llama-fin|exaone-1.2b|exaone-32b|gemma-4-e4b|hermes-3-8b|llama-3.2-3b|phi-4-mini|qwen35-4b-nt|xlam-3b
qwen35-4b-t,Qwen3.5-4B (T),General-Purpose,st_strv_016,easy,correct_only,validate_str_fields,1,1.0,1,correct,18,28,ax-light|dragon-llama-fin|exaone-1.2b|exaone-32b|gemma-4-e4b|hermes-3-8b|llama-3.2-3b|phi-4-mini|qwen35-4b-nt|xlam-3b
qwen35-4b-t,Qwen3.5-4B (T),General-Purpose,st_strv_017,easy,correct_only,validate_str_fields,1,1.0,1,correct,18,28,ax-light|dragon-llama-fin|exaone-1.2b|exaone-32b|gemma-4-e4b|hermes-3-8b|llama-3.2-3b|phi-4-mini|qwen35-4b-nt|xlam-3b
qwen35-4b-t,Qwen3.5-4B (T),General-Purpose,st_strv_018,easy,correct_only,validate_str_fields,1,1.0,1,correct,18,28,ax-light|dragon-llama-fin|exaone-1.2b|exaone-32b|gemma-4-e4b|hermes-3-8b|llama-3.2-3b|phi-4-mini|qwen35-4b-nt|xlam-3b
qwen35-4b-t,Qwen3.5-4B (T),General-Purpose,st_strv_019,easy,correct_only,validate_str_fields,1,1.0,1,correct,18,28,ax-light|dragon-llama-fin|exaone-1.2b|exaone-32b|gemma-4-e4b|hermes-3-8b|llama-3.2-3b|phi-4-mini|qwen35-4b-nt|xlam-3b
qwen35-4b-t,Qwen3.5-4B (T),General-Purpose,st_strv_020,easy,correct_only,validate_str_fields,1,1.0,1,correct,18,28,ax-light|dragon-llama-fin|exaone-1.2b|exaone-32b|gemma-4-e4b|hermes-3-8b|llama-3.2-3b|phi-4-mini|qwen35-4b-nt|xlam-3b
qwen35-4b-t,Qwen3.5-4B (T),General-Purpose,st_strv_021,easy,correct_only,validate_str_fields,1,1.0,1,correct,18,28,ax-light|dragon-llama-fin|exaone-1.2b|exaone-32b|gemma-4-e4b|hermes-3-8b|llama-3.2-3b|phi-4-mini|qwen35-4b-nt|xlam-3b
qwen35-4b-t,Qwen3.5-4B (T),General-Purpose,st_strv_022,easy,correct_only,validate_str_fields,1,1.0,1,correct,18,28,ax-light|dragon-llama-fin|exaone-1.2b|exaone-32b|gemma-4-e4b|hermes-3-8b|llama-3.2-3b|phi-4-mini|qwen35-4b-nt|xlam-3b
qwen35-4b-t,Qwen3.5-4B (T),General-Purpose,st_strv_023,easy,correct_only,validate_str_fields,1,1.0,1,correct,18,28,ax-light|dragon-llama-fin|exaone-1.2b|exaone-32b|gemma-4-e4b|hermes-3-8b|llama-3.2-3b|phi-4-mini|qwen35-4b-nt|xlam-3b
qwen35-4b-t,Qwen3.5-4B (T),General-Purpose,st_strv_024,easy,correct_only,validate_str_fields,1,0.0,1,param_error,18,28,ax-light|dragon-llama-fin|exaone-1.2b|exaone-32b|gemma-4-e4b|hermes-3-8b|llama-3.2-3b|phi-4-mini|qwen35-4b-nt|xlam-3b
qwen35-4b-t,Qwen3.5-4B (T),General-Purpose,st_strv_025,easy,correct_only,validate_str_fields,1,1.0,1,correct,18,28,ax-light|dragon-llama-fin|exaone-1.2b|exaone-32b|gemma-4-e4b|hermes-3-8b|llama-3.2-3b|phi-4-mini|qwen35-4b-nt|xlam-3b
qwen36-27b,Qwen3.6-27B,General-Purpose,st_strv_001,easy,correct_only,validate_str_fields,1,1.0,1,correct,18,28,ax-light|dragon-llama-fin|exaone-1.2b|exaone-32b|gemma-4-e4b|hermes-3-8b|llama-3.2-3b|phi-4-mini|qwen35-4b-nt|xlam-3b
qwen36-27b,Qwen3.6-27B,General-Purpose,st_strv_002,easy,correct_only,validate_str_fields,1,1.0,1,correct,18,28,ax-light|dragon-llama-fin|exaone-1.2b|exaone-32b|gemma-4-e4b|hermes-3-8b|llama-3.2-3b|phi-4-mini|qwen35-4b-nt|xlam-3b
qwen36-27b,Qwen3.6-27B,General-Purpose,st_strv_003,easy,correct_only,validate_str_fields,1,1.0,1,correct,18,28,ax-light|dragon-llama-fin|exaone-1.2b|exaone-32b|gemma-4-e4b|hermes-3-8b|llama-3.2-3b|phi-4-mini|qwen35-4b-nt|xlam-3b
qwen36-27b,Qwen3.6-27B,General-Purpose,st_strv_004,easy,correct_only,validate_str_fields,1,1.0,1,correct,18,28,ax-light|dragon-llama-fin|exaone-1.2b|exaone-32b|gemma-4-e4b|hermes-3-8b|llama-3.2-3b|phi-4-mini|qwen35-4b-nt|xlam-3b
qwen36-27b,Qwen3.6-27B,General-Purpose,st_strv_005,easy,correct_only,validate_str_fields,1,1.0,1,correct,18,28,ax-light|dragon-llama-fin|exaone-1.2b|exaone-32b|gemma-4-e4b|hermes-3-8b|llama-3.2-3b|phi-4-mini|qwen35-4b-nt|xlam-3b
qwen36-27b,Qwen3.6-27B,General-Purpose,st_strv_006,easy,correct_only,validate_str_fields,1,1.0,1,correct,18,28,ax-light|dragon-llama-fin|exaone-1.2b|exaone-32b|gemma-4-e4b|hermes-3-8b|llama-3.2-3b|phi-4-mini|qwen35-4b-nt|xlam-3b
qwen36-27b,Qwen3.6-27B,General-Purpose,st_strv_007,easy,correct_only,validate_str_fields,1,1.0,1,correct,18,28,ax-light|dragon-llama-fin|exaone-1.2b|exaone-32b|gemma-4-e4b|hermes-3-8b|llama-3.2-3b|phi-4-mini|qwen35-4b-nt|xlam-3b
qwen36-27b,Qwen3.6-27B,General-Purpose,st_strv_008,easy,correct_only,validate_str_fields,1,1.0,1,correct,18,28,ax-light|dragon-llama-fin|exaone-1.2b|exaone-32b|gemma-4-e4b|hermes-3-8b|llama-3.2-3b|phi-4-mini|qwen35-4b-nt|xlam-3b
qwen36-27b,Qwen3.6-27B,General-Purpose,st_strv_009,easy,correct_only,validate_str_fields,1,1.0,1,correct,18,28,ax-light|dragon-llama-fin|exaone-1.2b|exaone-32b|gemma-4-e4b|hermes-3-8b|llama-3.2-3b|phi-4-mini|qwen35-4b-nt|xlam-3b
qwen36-27b,Qwen3.6-27B,General-Purpose,st_strv_010,easy,correct_only,validate_str_fields,1,1.0,1,correct,18,28,ax-light|dragon-llama-fin|exaone-1.2b|exaone-32b|gemma-4-e4b|hermes-3-8b|llama-3.2-3b|phi-4-mini|qwen35-4b-nt|xlam-3b
qwen36-27b,Qwen3.6-27B,General-Purpose,st_strv_011,easy,correct_only,validate_str_fields,1,1.0,1,correct,18,28,ax-light|dragon-llama-fin|exaone-1.2b|exaone-32b|gemma-4-e4b|hermes-3-8b|llama-3.2-3b|phi-4-mini|qwen35-4b-nt|xlam-3b
qwen36-27b,Qwen3.6-27B,General-Purpose,st_strv_012,easy,correct_only,validate_str_fields,1,1.0,1,correct,18,28,ax-light|dragon-llama-fin|exaone-1.2b|exaone-32b|gemma-4-e4b|hermes-3-8b|llama-3.2-3b|phi-4-mini|qwen35-4b-nt|xlam-3b
qwen36-27b,Qwen3.6-27B,General-Purpose,st_strv_013,easy,correct_only,validate_str_fields,1,1.0,1,correct,18,28,ax-light|dragon-llama-fin|exaone-1.2b|exaone-32b|gemma-4-e4b|hermes-3-8b|llama-3.2-3b|phi-4-mini|qwen35-4b-nt|xlam-3b
qwen36-27b,Qwen3.6-27B,General-Purpose,st_strv_014,easy,correct_only,validate_str_fields,1,1.0,1,correct,18,28,ax-light|dragon-llama-fin|exaone-1.2b|exaone-32b|gemma-4-e4b|hermes-3-8b|llama-3.2-3b|phi-4-mini|qwen35-4b-nt|xlam-3b
qwen36-27b,Qwen3.6-27B,General-Purpose,st_strv_015,easy,correct_only,validate_str_fields,1,1.0,1,correct,18,28,ax-light|dragon-llama-fin|exaone-1.2b|exaone-32b|gemma-4-e4b|hermes-3-8b|llama-3.2-3b|phi-4-mini|qwen35-4b-nt|xlam-3b
qwen36-27b,Qwen3.6-27B,General-Purpose,st_strv_016,easy,correct_only,validate_str_fields,1,1.0,1,correct,18,28,ax-light|dragon-llama-fin|exaone-1.2b|exaone-32b|gemma-4-e4b|hermes-3-8b|llama-3.2-3b|phi-4-mini|qwen35-4b-nt|xlam-3b
qwen36-27b,Qwen3.6-27B,General-Purpose,st_strv_017,easy,correct_only,validate_str_fields,1,1.0,1,correct,18,28,ax-light|dragon-llama-fin|exaone-1.2b|exaone-32b|gemma-4-e4b|hermes-3-8b|llama-3.2-3b|phi-4-mini|qwen35-4b-nt|xlam-3b
qwen36-27b,Qwen3.6-27B,General-Purpose,st_strv_018,easy,correct_only,validate_str_fields,1,1.0,1,correct,18,28,ax-light|dragon-llama-fin|exaone-1.2b|exaone-32b|gemma-4-e4b|hermes-3-8b|llama-3.2-3b|phi-4-mini|qwen35-4b-nt|xlam-3b
qwen36-27b,Qwen3.6-27B,General-Purpose,st_strv_019,easy,correct_only,validate_str_fields,1,1.0,1,correct,18,28,ax-light|dragon-llama-fin|exaone-1.2b|exaone-32b|gemma-4-e4b|hermes-3-8b|llama-3.2-3b|phi-4-mini|qwen35-4b-nt|xlam-3b
qwen36-27b,Qwen3.6-27B,General-Purpose,st_strv_020,easy,correct_only,validate_str_fields,1,1.0,1,correct,18,28,ax-light|dragon-llama-fin|exaone-1.2b|exaone-32b|gemma-4-e4b|hermes-3-8b|llama-3.2-3b|phi-4-mini|qwen35-4b-nt|xlam-3b
qwen36-27b,Qwen3.6-27B,General-Purpose,st_strv_021,easy,correct_only,validate_str_fields,1,1.0,1,correct,18,28,ax-light|dragon-llama-fin|exaone-1.2b|exaone-32b|gemma-4-e4b|hermes-3-8b|llama-3.2-3b|phi-4-mini|qwen35-4b-nt|xlam-3b
qwen36-27b,Qwen3.6-27B,General-Purpose,st_strv_022,easy,correct_only,validate_str_fields,1,1.0,1,correct,18,28,ax-light|dragon-llama-fin|exaone-1.2b|exaone-32b|gemma-4-e4b|hermes-3-8b|llama-3.2-3b|phi-4-mini|qwen35-4b-nt|xlam-3b
qwen36-27b,Qwen3.6-27B,General-Purpose,st_strv_023,easy,correct_only,validate_str_fields,1,1.0,1,correct,18,28,ax-light|dragon-llama-fin|exaone-1.2b|exaone-32b|gemma-4-e4b|hermes-3-8b|llama-3.2-3b|phi-4-mini|qwen35-4b-nt|xlam-3b
qwen36-27b,Qwen3.6-27B,General-Purpose,st_strv_024,easy,correct_only,validate_str_fields,1,0.0,1,param_error,18,28,ax-light|dragon-llama-fin|exaone-1.2b|exaone-32b|gemma-4-e4b|hermes-3-8b|llama-3.2-3b|phi-4-mini|qwen35-4b-nt|xlam-3b
qwen36-27b,Qwen3.6-27B,General-Purpose,st_strv_025,easy,correct_only,validate_str_fields,1,0.0,1,param_error,18,28,ax-light|dragon-llama-fin|exaone-1.2b|exaone-32b|gemma-4-e4b|hermes-3-8b|llama-3.2-3b|phi-4-mini|qwen35-4b-nt|xlam-3b
qwen36-35b-a3b,Qwen3.6-35B-A3B,General-Purpose,st_strv_001,easy,correct_only,validate_str_fields,1,1.0,1,correct,18,28,ax-light|dragon-llama-fin|exaone-1.2b|exaone-32b|gemma-4-e4b|hermes-3-8b|llama-3.2-3b|phi-4-mini|qwen35-4b-nt|xlam-3b
qwen36-35b-a3b,Qwen3.6-35B-A3B,General-Purpose,st_strv_002,easy,correct_only,validate_str_fields,1,1.0,1,correct,18,28,ax-light|dragon-llama-fin|exaone-1.2b|exaone-32b|gemma-4-e4b|hermes-3-8b|llama-3.2-3b|phi-4-mini|qwen35-4b-nt|xlam-3b
qwen36-35b-a3b,Qwen3.6-35B-A3B,General-Purpose,st_strv_003,easy,correct_only,validate_str_fields,1,1.0,1,correct,18,28,ax-light|dragon-llama-fin|exaone-1.2b|exaone-32b|gemma-4-e4b|hermes-3-8b|llama-3.2-3b|phi-4-mini|qwen35-4b-nt|xlam-3b
qwen36-35b-a3b,Qwen3.6-35B-A3B,General-Purpose,st_strv_004,easy,correct_only,validate_str_fields,1,1.0,1,correct,18,28,ax-light|dragon-llama-fin|exaone-1.2b|exaone-32b|gemma-4-e4b|hermes-3-8b|llama-3.2-3b|phi-4-mini|qwen35-4b-nt|xlam-3b
qwen36-35b-a3b,Qwen3.6-35B-A3B,General-Purpose,st_strv_005,easy,correct_only,validate_str_fields,1,1.0,1,correct,18,28,ax-light|dragon-llama-fin|exaone-1.2b|exaone-32b|gemma-4-e4b|hermes-3-8b|llama-3.2-3b|phi-4-mini|qwen35-4b-nt|xlam-3b
qwen36-35b-a3b,Qwen3.6-35B-A3B,General-Purpose,st_strv_006,easy,correct_only,validate_str_fields,1,1.0,1,correct,18,28,ax-light|dragon-llama-fin|exaone-1.2b|exaone-32b|gemma-4-e4b|hermes-3-8b|llama-3.2-3b|phi-4-mini|qwen35-4b-nt|xlam-3b
qwen36-35b-a3b,Qwen3.6-35B-A3B,General-Purpose,st_strv_007,easy,correct_only,validate_str_fields,1,1.0,1,correct,18,28,ax-light|dragon-llama-fin|exaone-1.2b|exaone-32b|gemma-4-e4b|hermes-3-8b|llama-3.2-3b|phi-4-mini|qwen35-4b-nt|xlam-3b
qwen36-35b-a3b,Qwen3.6-35B-A3B,General-Purpose,st_strv_008,easy,correct_only,validate_str_fields,1,1.0,1,correct,18,28,ax-light|dragon-llama-fin|exaone-1.2b|exaone-32b|gemma-4-e4b|hermes-3-8b|llama-3.2-3b|phi-4-mini|qwen35-4b-nt|xlam-3b
qwen36-35b-a3b,Qwen3.6-35B-A3B,General-Purpose,st_strv_009,easy,correct_only,validate_str_fields,1,1.0,1,correct,18,28,ax-light|dragon-llama-fin|exaone-1.2b|exaone-32b|gemma-4-e4b|hermes-3-8b|llama-3.2-3b|phi-4-mini|qwen35-4b-nt|xlam-3b
qwen36-35b-a3b,Qwen3.6-35B-A3B,General-Purpose,st_strv_010,easy,correct_only,validate_str_fields,1,1.0,1,correct,18,28,ax-light|dragon-llama-fin|exaone-1.2b|exaone-32b|gemma-4-e4b|hermes-3-8b|llama-3.2-3b|phi-4-mini|qwen35-4b-nt|xlam-3b
qwen36-35b-a3b,Qwen3.6-35B-A3B,General-Purpose,st_strv_011,easy,correct_only,validate_str_fields,1,1.0,1,correct,18,28,ax-light|dragon-llama-fin|exaone-1.2b|exaone-32b|gemma-4-e4b|hermes-3-8b|llama-3.2-3b|phi-4-mini|qwen35-4b-nt|xlam-3b
qwen36-35b-a3b,Qwen3.6-35B-A3B,General-Purpose,st_strv_012,easy,correct_only,validate_str_fields,1,1.0,1,correct,18,28,ax-light|dragon-llama-fin|exaone-1.2b|exaone-32b|gemma-4-e4b|hermes-3-8b|llama-3.2-3b|phi-4-mini|qwen35-4b-nt|xlam-3b
qwen36-35b-a3b,Qwen3.6-35B-A3B,General-Purpose,st_strv_013,easy,correct_only,validate_str_fields,1,1.0,1,correct,18,28,ax-light|dragon-llama-fin|exaone-1.2b|exaone-32b|gemma-4-e4b|hermes-3-8b|llama-3.2-3b|phi-4-mini|qwen35-4b-nt|xlam-3b
qwen36-35b-a3b,Qwen3.6-35B-A3B,General-Purpose,st_strv_014,easy,correct_only,validate_str_fields,1,1.0,1,correct,18,28,ax-light|dragon-llama-fin|exaone-1.2b|exaone-32b|gemma-4-e4b|hermes-3-8b|llama-3.2-3b|phi-4-mini|qwen35-4b-nt|xlam-3b
qwen36-35b-a3b,Qwen3.6-35B-A3B,General-Purpose,st_strv_015,easy,correct_only,validate_str_fields,1,1.0,1,correct,18,28,ax-light|dragon-llama-fin|exaone-1.2b|exaone-32b|gemma-4-e4b|hermes-3-8b|llama-3.2-3b|phi-4-mini|qwen35-4b-nt|xlam-3b
qwen36-35b-a3b,Qwen3.6-35B-A3B,General-Purpose,st_strv_016,easy,correct_only,validate_str_fields,1,1.0,1,correct,18,28,ax-light|dragon-llama-fin|exaone-1.2b|exaone-32b|gemma-4-e4b|hermes-3-8b|llama-3.2-3b|phi-4-mini|qwen35-4b-nt|xlam-3b
qwen36-35b-a3b,Qwen3.6-35B-A3B,General-Purpose,st_strv_017,easy,correct_only,validate_str_fields,1,1.0,1,correct,18,28,ax-light|dragon-llama-fin|exaone-1.2b|exaone-32b|gemma-4-e4b|hermes-3-8b|llama-3.2-3b|phi-4-mini|qwen35-4b-nt|xlam-3b
qwen36-35b-a3b,Qwen3.6-35B-A3B,General-Purpose,st_strv_018,easy,correct_only,validate_str_fields,1,1.0,1,correct,18,28,ax-light|dragon-llama-fin|exaone-1.2b|exaone-32b|gemma-4-e4b|hermes-3-8b|llama-3.2-3b|phi-4-mini|qwen35-4b-nt|xlam-3b
qwen36-35b-a3b,Qwen3.6-35B-A3B,General-Purpose,st_strv_019,easy,correct_only,validate_str_fields,1,1.0,1,correct,18,28,ax-light|dragon-llama-fin|exaone-1.2b|exaone-32b|gemma-4-e4b|hermes-3-8b|llama-3.2-3b|phi-4-mini|qwen35-4b-nt|xlam-3b
qwen36-35b-a3b,Qwen3.6-35B-A3B,General-Purpose,st_strv_020,easy,correct_only,validate_str_fields,1,1.0,1,correct,18,28,ax-light|dragon-llama-fin|exaone-1.2b|exaone-32b|gemma-4-e4b|hermes-3-8b|llama-3.2-3b|phi-4-mini|qwen35-4b-nt|xlam-3b
qwen36-35b-a3b,Qwen3.6-35B-A3B,General-Purpose,st_strv_021,easy,correct_only,validate_str_fields,1,1.0,1,correct,18,28,ax-light|dragon-llama-fin|exaone-1.2b|exaone-32b|gemma-4-e4b|hermes-3-8b|llama-3.2-3b|phi-4-mini|qwen35-4b-nt|xlam-3b
qwen36-35b-a3b,Qwen3.6-35B-A3B,General-Purpose,st_strv_022,easy,correct_only,validate_str_fields,1,1.0,1,correct,18,28,ax-light|dragon-llama-fin|exaone-1.2b|exaone-32b|gemma-4-e4b|hermes-3-8b|llama-3.2-3b|phi-4-mini|qwen35-4b-nt|xlam-3b
qwen36-35b-a3b,Qwen3.6-35B-A3B,General-Purpose,st_strv_023,easy,correct_only,validate_str_fields,1,1.0,1,correct,18,28,ax-light|dragon-llama-fin|exaone-1.2b|exaone-32b|gemma-4-e4b|hermes-3-8b|llama-3.2-3b|phi-4-mini|qwen35-4b-nt|xlam-3b
qwen36-35b-a3b,Qwen3.6-35B-A3B,General-Purpose,st_strv_024,easy,correct_only,validate_str_fields,1,1.0,1,correct,18,28,ax-light|dragon-llama-fin|exaone-1.2b|exaone-32b|gemma-4-e4b|hermes-3-8b|llama-3.2-3b|phi-4-mini|qwen35-4b-nt|xlam-3b
qwen36-35b-a3b,Qwen3.6-35B-A3B,General-Purpose,st_strv_025,easy,correct_only,validate_str_fields,1,1.0,1,correct,18,28,ax-light|dragon-llama-fin|exaone-1.2b|exaone-32b|gemma-4-e4b|hermes-3-8b|llama-3.2-3b|phi-4-mini|qwen35-4b-nt|xlam-3b
xlam-70b,xLAM-2-70B,General-Purpose,st_strv_001,easy,no_call,,0,0.0,1,no_call,18,28,ax-light|dragon-llama-fin|exaone-1.2b|exaone-32b|gemma-4-e4b|hermes-3-8b|llama-3.2-3b|phi-4-mini|qwen35-4b-nt|xlam-3b
xlam-70b,xLAM-2-70B,General-Purpose,st_strv_002,easy,no_call,,0,0.0,1,no_call,18,28,ax-light|dragon-llama-fin|exaone-1.2b|exaone-32b|gemma-4-e4b|hermes-3-8b|llama-3.2-3b|phi-4-mini|qwen35-4b-nt|xlam-3b
xlam-70b,xLAM-2-70B,General-Purpose,st_strv_003,easy,no_call,,0,0.0,1,no_call,18,28,ax-light|dragon-llama-fin|exaone-1.2b|exaone-32b|gemma-4-e4b|hermes-3-8b|llama-3.2-3b|phi-4-mini|qwen35-4b-nt|xlam-3b
xlam-70b,xLAM-2-70B,General-Purpose,st_strv_004,easy,no_call,,0,0.0,1,no_call,18,28,ax-light|dragon-llama-fin|exaone-1.2b|exaone-32b|gemma-4-e4b|hermes-3-8b|llama-3.2-3b|phi-4-mini|qwen35-4b-nt|xlam-3b
xlam-70b,xLAM-2-70B,General-Purpose,st_strv_005,easy,correct_only,validate_str_fields,1,1.0,1,correct,18,28,ax-light|dragon-llama-fin|exaone-1.2b|exaone-32b|gemma-4-e4b|hermes-3-8b|llama-3.2-3b|phi-4-mini|qwen35-4b-nt|xlam-3b
xlam-70b,xLAM-2-70B,General-Purpose,st_strv_006,easy,no_call,,0,0.0,1,no_call,18,28,ax-light|dragon-llama-fin|exaone-1.2b|exaone-32b|gemma-4-e4b|hermes-3-8b|llama-3.2-3b|phi-4-mini|qwen35-4b-nt|xlam-3b
xlam-70b,xLAM-2-70B,General-Purpose,st_strv_007,easy,no_call,,0,0.0,1,no_call,18,28,ax-light|dragon-llama-fin|exaone-1.2b|exaone-32b|gemma-4-e4b|hermes-3-8b|llama-3.2-3b|phi-4-mini|qwen35-4b-nt|xlam-3b
xlam-70b,xLAM-2-70B,General-Purpose,st_strv_008,easy,no_call,,0,0.0,1,no_call,18,28,ax-light|dragon-llama-fin|exaone-1.2b|exaone-32b|gemma-4-e4b|hermes-3-8b|llama-3.2-3b|phi-4-mini|qwen35-4b-nt|xlam-3b
xlam-70b,xLAM-2-70B,General-Purpose,st_strv_009,easy,no_call,,0,0.0,1,no_call,18,28,ax-light|dragon-llama-fin|exaone-1.2b|exaone-32b|gemma-4-e4b|hermes-3-8b|llama-3.2-3b|phi-4-mini|qwen35-4b-nt|xlam-3b
xlam-70b,xLAM-2-70B,General-Purpose,st_strv_010,easy,no_call,,0,0.0,1,no_call,18,28,ax-light|dragon-llama-fin|exaone-1.2b|exaone-32b|gemma-4-e4b|hermes-3-8b|llama-3.2-3b|phi-4-mini|qwen35-4b-nt|xlam-3b
xlam-70b,xLAM-2-70B,General-Purpose,st_strv_011,easy,no_call,,0,0.0,1,no_call,18,28,ax-light|dragon-llama-fin|exaone-1.2b|exaone-32b|gemma-4-e4b|hermes-3-8b|llama-3.2-3b|phi-4-mini|qwen35-4b-nt|xlam-3b
xlam-70b,xLAM-2-70B,General-Purpose,st_strv_012,easy,no_call,,0,0.0,1,no_call,18,28,ax-light|dragon-llama-fin|exaone-1.2b|exaone-32b|gemma-4-e4b|hermes-3-8b|llama-3.2-3b|phi-4-mini|qwen35-4b-nt|xlam-3b
xlam-70b,xLAM-2-70B,General-Purpose,st_strv_013,easy,no_call,,0,0.0,1,no_call,18,28,ax-light|dragon-llama-fin|exaone-1.2b|exaone-32b|gemma-4-e4b|hermes-3-8b|llama-3.2-3b|phi-4-mini|qwen35-4b-nt|xlam-3b
xlam-70b,xLAM-2-70B,General-Purpose,st_strv_014,easy,no_call,,0,0.0,1,no_call,18,28,ax-light|dragon-llama-fin|exaone-1.2b|exaone-32b|gemma-4-e4b|hermes-3-8b|llama-3.2-3b|phi-4-mini|qwen35-4b-nt|xlam-3b
xlam-70b,xLAM-2-70B,General-Purpose,st_strv_015,easy,no_call,,0,0.0,1,no_call,18,28,ax-light|dragon-llama-fin|exaone-1.2b|exaone-32b|gemma-4-e4b|hermes-3-8b|llama-3.2-3b|phi-4-mini|qwen35-4b-nt|xlam-3b
xlam-70b,xLAM-2-70B,General-Purpose,st_strv_016,easy,no_call,,0,0.0,1,no_call,18,28,ax-light|dragon-llama-fin|exaone-1.2b|exaone-32b|gemma-4-e4b|hermes-3-8b|llama-3.2-3b|phi-4-mini|qwen35-4b-nt|xlam-3b
xlam-70b,xLAM-2-70B,General-Purpose,st_strv_017,easy,no_call,,0,0.0,1,no_call,18,28,ax-light|dragon-llama-fin|exaone-1.2b|exaone-32b|gemma-4-e4b|hermes-3-8b|llama-3.2-3b|phi-4-mini|qwen35-4b-nt|xlam-3b
xlam-70b,xLAM-2-70B,General-Purpose,st_strv_018,easy,no_call,,0,0.0,1,no_call,18,28,ax-light|dragon-llama-fin|exaone-1.2b|exaone-32b|gemma-4-e4b|hermes-3-8b|llama-3.2-3b|phi-4-mini|qwen35-4b-nt|xlam-3b
xlam-70b,xLAM-2-70B,General-Purpose,st_strv_019,easy,no_call,,0,0.0,1,no_call,18,28,ax-light|dragon-llama-fin|exaone-1.2b|exaone-32b|gemma-4-e4b|hermes-3-8b|llama-3.2-3b|phi-4-mini|qwen35-4b-nt|xlam-3b
xlam-70b,xLAM-2-70B,General-Purpose,st_strv_020,easy,no_call,,0,0.0,1,no_call,18,28,ax-light|dragon-llama-fin|exaone-1.2b|exaone-32b|gemma-4-e4b|hermes-3-8b|llama-3.2-3b|phi-4-mini|qwen35-4b-nt|xlam-3b
xlam-70b,xLAM-2-70B,General-Purpose,st_strv_021,easy,no_call,,0,0.0,1,no_call,18,28,ax-light|dragon-llama-fin|exaone-1.2b|exaone-32b|gemma-4-e4b|hermes-3-8b|llama-3.2-3b|phi-4-mini|qwen35-4b-nt|xlam-3b
xlam-70b,xLAM-2-70B,General-Purpose,st_strv_022,easy,no_call,,0,0.0,1,no_call,18,28,ax-light|dragon-llama-fin|exaone-1.2b|exaone-32b|gemma-4-e4b|hermes-3-8b|llama-3.2-3b|phi-4-mini|qwen35-4b-nt|xlam-3b
xlam-70b,xLAM-2-70B,General-Purpose,st_strv_023,easy,no_call,,0,0.0,1,no_call,18,28,ax-light|dragon-llama-fin|exaone-1.2b|exaone-32b|gemma-4-e4b|hermes-3-8b|llama-3.2-3b|phi-4-mini|qwen35-4b-nt|xlam-3b
xlam-70b,xLAM-2-70B,General-Purpose,st_strv_024,easy,correct_only,validate_str_fields,1,1.0,1,correct,18,28,ax-light|dragon-llama-fin|exaone-1.2b|exaone-32b|gemma-4-e4b|hermes-3-8b|llama-3.2-3b|phi-4-mini|qwen35-4b-nt|xlam-3b
xlam-70b,xLAM-2-70B,General-Purpose,st_strv_025,easy,no_call,,0,0.0,1,no_call,18,28,ax-light|dragon-llama-fin|exaone-1.2b|exaone-32b|gemma-4-e4b|hermes-3-8b|llama-3.2-3b|phi-4-mini|qwen35-4b-nt|xlam-3b
